fiyat,takas_puani,cmf,mfi,ad_egim,obv_egim,fiyat_egim,uyum,uyum_gucu,yukselirken_birikim,hacim_mtl,sembol,tarih,ileri_getiri,endeks_getiri
5.090000152587891,40.0,-0.14484746233509418,60.69556737930483,-0.08158557780966882,0.060142282612487864,-0.031887615572098044,1.0,-0.04969796223757078,,41.237100205063776,A1CAP,2025-05-06,34.97052415737536,3.8523359764067955
6.869999885559082,34.0,,63.51403863268399,-0.0686268626948513,-0.06396743522243208,0.07205182906703023,-1.0,-0.14067869176188152,-0.0686268626948513,303.0724302650808,A1CAP,2025-06-05,21.106256672770463,5.392884620967231
8.319999694824219,24.0,-0.157999955720714,61.419694183802086,-0.07518982745889995,-0.05082483653062509,0.07548288996248398,-1.0,-0.15067271742138394,-0.07518982745889995,401.9862374539819,A1CAP,2025-07-08,22.59615605046772,9.58071041090327
10.199999809265137,41.0,-0.08178305396675517,67.70627535066578,-0.07954176710241578,0.06421367327450725,0.0658994004386567,-1.0,-0.1454411675410725,-0.07954176710241578,316.641409342762,A1CAP,2025-08-07,-8.529410802231785,-2.06772697639519
9.329999923706055,56.0,,32.70420674198553,0.004641859646506883,0.07128489222029534,0.04336307808336609,1.0,-0.03872121843685921,0.004641859646506883,300.03025714026273,A1CAP,2025-09-05,40.728834102984976,0.05033217414605051
13.130000114440918,60.0,0.16585242694500293,83.74474864491802,-0.045896679179858624,0.03783068471625286,0.011280232610612503,-1.0,-0.05717691179047113,-0.045896679179858624,334.05781683935,A1CAP,2025-10-06,0.761610258368739,2.19377908905114
13.229999542236328,46.0,-0.15071517500486423,44.07715731649909,0.04082037997347901,0.03375922928789981,0.07211799818375007,1.0,-0.031297618210271064,0.04082037997347901,371.85631552627945,A1CAP,2025-11-05,-6.5759630813412855,-0.47309477117492005
12.359999656677246,34.0,-0.2715217323969832,67.01467123152148,-0.08363859027593272,-0.07478569254272124,-0.044658198813127443,1.0,-0.038980391462805276,,165.99964244412757,A1CAP,2025-12-04,2.589002082420455,7.175894124650828
12.680000305175781,50.0,0.019583762320708548,60.61625437805773,-0.07612618408726175,0.0052058797802715774,-0.04605502908581322,1.0,-0.03007115500144853,,127.38379275347582,A1CAP,2026-01-05,28.706619101283827,18.57203729864554
16.31999969482422,60.0,0.16063451027677467,84.29669563040414,0.06089189629459194,0.05398873912844092,0.07214112896259554,1.0,-0.011249232668003602,0.06089189629459194,247.0587460558892,A1CAP,2026-02-03,7.6593138687155005,-6.717689869736065
17.56999969482422,56.0,,63.07567279266288,-0.0029045776264322444,0.049657072996827055,0.07918083263748649,-1.0,-0.08208541026391873,-0.0029045776264322444,340.76973570140126,A1CAP,2026-03-04,-17.017642703767144,-0.05253572984185162
14.579999923706055,40.0,-0.11896897925346284,19.688893167300762,-0.08172382121614728,-0.07086705144781,-0.06143541876514784,1.0,-0.020288402450999443,,214.01615898165488,A1CAP,2026-04-03,-21.12482811949945,15.313378839415236
11.5,34.0,-0.2584347432279483,26.95245979601455,-0.07744825654471292,-0.06656901137530234,-0.07136414776982854,1.0,-0.006084108774884384,,219.14625982802366,A1CAP,2026-05-06,-13.826088283372961,-8.199821438601552
9.90999984741211,44.0,,29.457671597824472,-0.08294445319226845,-0.06668345232192516,-0.08186013276541207,1.0,-0.0010843204268563833,,100.0260420814786,A1CAP,2026-06-05,9.788095680769505,5.332913162299757
10.880000114440918,30.0,-0.3137230684327403,60.75747885863352,-0.07939397799194918,0.020587879191764854,0.0032040707483996338,-1.0,-0.08259804874034882,-0.07939397799194918,232.75599613628262,A1CAP,2026-07-06,-17.371326502232066,-5.001215921695723
47.739356994628906,30.0,-0.16320298597837593,60.85006282074702,-0.08084059045748736,-0.04779696080647303,0.008324275538040778,-1.0,-0.08916486599552814,-0.08084059045748736,13.067621868067741,ACSEL,2022-09-05,9.60334604756401,2.965702144667315
52.32393264770508,40.0,-0.027931782772952704,60.4977194687198,-0.07401870910453912,-0.02444288845167082,0.04279386829179671,-1.0,-0.11681257739633583,-0.07401870910453912,17.561601334798812,ACSEL,2022-10-04,10.380948943983492,17.753035835557363
57.755653381347656,46.0,-0.028795659507435824,32.350694284779536,-0.04062352167392615,0.03923137863291801,0.06964287153240839,-1.0,-0.11026639320633454,-0.04062352167392615,37.10135679093361,ACSEL,2022-11-02,27.696297655435842,23.927407006445577
73.7518310546875,41.0,-0.05451431578503716,76.65231270768034,-0.014824606592116688,0.05167336751878197,0.06229375062835572,-1.0,-0.0771183572204724,-0.014824606592116688,49.61610472606678,ACSEL,2022-12-01,3.8513468779741045,9.175221051920634
76.59226989746094,36.0,-0.21211690890320628,44.23346957278345,-0.041942899829840834,0.05792151114370751,0.06549256038665907,-1.0,-0.10743546021649991,-0.041942899829840834,32.961862438834004,ACSEL,2022-12-30,-2.4072870262698776,-7.494738443054205
74.74847412109375,45.0,-0.034160051664223944,62.79791397962824,-0.04829424909106998,0.03325259804462885,-0.04694328717745364,1.0,-0.00135096191361634,,31.696152611201097,ACSEL,2023-01-30,-8.799999836691896,5.808127818592923
68.17060852050781,56.0,,65.57298119706662,-0.06420254236032194,0.06208891867309666,-0.037156810660464897,1.0,-0.027045731699857044,,19.985714367126086,ACSEL,2023-03-06,-9.429828439201193,-7.570043603533739
61.74223709106445,40.0,-0.1530692728386943,54.333478174087915,-0.0832453132236977,-0.018381379298722772,-0.05437109934039788,1.0,-0.028874213883299818,,15.47905873541832,ACSEL,2023-04-04,-18.482650707055768,-11.7032250088
50.33063507080078,40.0,-0.15970165890884322,31.938416935586943,-0.08100582487677147,-0.07402591541944344,-0.06644673704836462,1.0,-0.014559087828406841,,8.836130599206161,ACSEL,2023-05-05,20.099017165087375,22.450462065575707
60.446598052978516,50.0,0.02561292568546348,72.80564316607376,-0.06584860703269949,-0.03442408194907625,-0.044966875161688825,1.0,-0.02088173187101066,,9.525787608181954,ACSEL,2023-06-06,37.67518066242901,16.35986579804667
83.21996307373047,66.0,0.04609349402495477,74.08869300527921,0.053208330459719046,0.07361941695817878,0.07579083824537658,1.0,-0.022582507785657534,0.053208330459719046,28.02746383253498,ACSEL,2023-07-10,8.913945763800179,18.209364780129377
90.63814544677734,61.0,0.0019434734134047287,60.5177892103266,0.054963984613339234,0.07568550303074476,0.07766193100851307,1.0,-0.022697946395173835,0.054963984613339234,44.2292900987709,ACSEL,2023-08-08,13.876657674335524,12.486178455287366
103.21569061279297,29.0,-0.052973644265881366,82.05306109328517,-0.07386288420675007,0.02364089068931441,0.023718928035907774,-1.0,-0.09758181224265784,-0.07386288420675007,47.07753753312111,ACSEL,2023-09-07,0.5802632583635114,1.5255992204044055
103.81461334228516,30.0,-0.13620088000962516,68.1698349944266,-0.07356794845703193,-0.02935669443520266,0.06993413994544104,-1.0,-0.14350208840247297,-0.07356794845703193,35.27081281442833,ACSEL,2023-10-06,31.44231332422884,-7.0514727021605434
136.45632934570312,40.0,-0.01573708451656645,44.62430246752834,-0.06569023518441576,0.05156294375720769,0.06920022084983042,-1.0,-0.13489045603424618,-0.06569023518441576,124.09238751428299,ACSEL,2023-11-06,1.3167461384027135,2.4072119545881066
138.25311279296875,45.0,-0.1581537598957769,71.21836068386318,0.02028072002967198,0.01290837383246514,0.050167703508274326,1.0,-0.029886983478602348,0.02028072002967198,37.80266226405945,ACSEL,2023-12-05,-10.252704138686408,-6.3246195020115525
124.07843017578125,34.0,-0.20473736371096682,55.786974698668494,-0.06511210026434754,-0.06883160145726575,-0.06501577223540965,1.0,-9.63280289378865e-05,,47.92933883344841,ACSEL,2024-01-04,5.470642692388861,14.81094478312972
130.86631774902344,30.0,-0.2079153260510844,62.74643479054719,-0.07695818343860382,0.04388980923274946,0.009471544977113236,-1.0,-0.08642972841571706,-0.07695818343860382,45.40286477181663,ACSEL,2024-02-02,33.1044936398547,2.7926226358322426
174.18894958496094,30.0,-0.1036095422707125,82.76945921931218,-0.07106670734692375,0.07621549876595667,0.08086944280192837,-1.0,-0.15193615014885212,-0.07106670734692375,106.21132230711365,ACSEL,2024-03-04,-16.84813834905722,1.4953345618678338
144.8413543701172,36.0,-0.39977343479352495,28.889258538949463,-0.08339639532962916,0.05470595017846723,0.016636749994343784,-1.0,-0.10003314532397294,-0.08339639532962916,55.107613251507566,ACSEL,2024-04-02,6.753963176347866,13.579387314504388
