sembol,tarih,puan,karar,puan_eski,siskinlik,giris_skoru,getiri_5g,getiri_10g,getiri_20g
RAYSG,2025-03-17,28.1,🔴 UZAK DUR / SAT,28.1,0.0,50.0,-24.641746449693336,-22.741433021806856,-24.29906542056075
RAYSG,2025-03-24,27.9,🔴 UZAK DUR / SAT,28.74,7.0,47.5,2.521705769916638,3.1417967322346696,0.12401945404190151
RAYSG,2025-04-02,28.9,🔴 UZAK DUR / SAT,29.29,3.2,48.9,0.6048387096774244,-2.0161290322580627,-6.451612903225811
RAYSG,2025-04-09,31.8,🔴 UZAK DUR / SAT,31.82,0.2,49.9,-2.605210420841686,-2.9258529265562383,-4.008016032064132
RAYSG,2025-04-16,34.8,🔴 UZAK DUR / SAT,34.8,0.0,50.0,-0.3292193628632978,-4.526748971193417,3.3950617283950546
RAYSG,2025-04-24,34.8,🔴 UZAK DUR / SAT,34.8,0.0,50.0,-4.2113943339239235,-1.114779926615428,-2.60115736215476
RAYSG,2025-05-02,34.8,🔴 UZAK DUR / SAT,34.8,0.0,50.0,3.2327586206896575,8.297413793103448,-4.396550408725086
RAYSG,2025-05-09,34.8,🔴 UZAK DUR / SAT,34.8,0.0,50.0,4.906054279749483,-1.5031340724491082,4.592901878914413
RAYSG,2025-05-16,39.0,🔴 UZAK DUR / SAT,39.0,0.0,50.0,-6.109455165578359,-11.721391820195892,-7.303485016324629
RAYSG,2025-05-26,34.8,🔴 UZAK DUR / SAT,34.8,0.0,50.0,-5.977105218117895,6.189065909820357,-2.7130114718412313
RAYSG,2025-06-02,30.8,🔴 UZAK DUR / SAT,30.8,0.0,50.0,12.939583657960974,5.004504369702989,6.62759095851404
RAYSG,2025-06-11,43.2,🟠 ZAYIF / BEKLE,43.2,0.0,50.0,-7.025950540325598,-8.383233532934131,-7.624752935535184
RAYSG,2025-06-18,41.4,🟠 ZAYIF / BEKLE,41.4,0.0,50.0,-1.4598514321969236,1.5457304413308393,2.6191525390193204
RAYSG,2025-06-25,44.4,🟠 ZAYIF / BEKLE,44.4,0.0,50.0,3.05010893246187,0.8278840507557117,6.5359477124183
RAYSG,2025-07-02,53.5,🟡 İZLE / TUT,53.5,0.0,50.0,-2.156450783727537,1.0570824524312794,18.816067653276946
RAYSG,2025-07-09,46.5,🟠 ZAYIF / BEKLE,46.5,0.0,62.0,3.2843588176218574,5.661195526813989,12.791705654390405
RAYSG,2025-07-17,49.7,🟠 ZAYIF / BEKLE,49.7,0.0,62.0,2.3012552301255207,17.573221757322166,9.832635983263604
RAYSG,2025-07-24,48.4,🟠 ZAYIF / BEKLE,49.67,10.6,58.3,14.92842535787322,6.748466257668717,12.065439672801626
RAYSG,2025-07-31,41.4,🟠 ZAYIF / BEKLE,48.339999999999996,57.8,54.8,-7.117437722419928,-6.583629893238429,-2.0462633451957313
RAYSG,2025-08-07,49.7,🟠 ZAYIF / BEKLE,52.1,20.0,53.0,0.5747126436781658,4.980842911877392,9.482758620689658
RAYSG,2025-08-14,47.6,🟠 ZAYIF / BEKLE,50.0,20.0,53.0,4.380952380952374,4.857142857142849,-4.761904761904767
RAYSG,2025-08-21,51.6,🟠 ZAYIF / BEKLE,54.33,22.7,52.1,0.45620437956204185,4.288321167883202,-5.109489051094895
RAYSG,2025-08-28,56.3,🟡 İZLE / TUT,56.33,0.2,59.9,3.8147138964577554,-9.173478655767486,-8.628519527702094
RAYSG,2025-09-04,54.8,🟡 İZLE / TUT,55.79,8.2,72.1,-12.510936132983375,-9.011373578302717,-16.36045494313211
RAYSG,2025-09-11,48.1,🟠 ZAYIF / BEKLE,48.76,5.5,58.1,4.0000000000000036,0.6000000000000005,-5.52000122070313
RAYSG,2025-09-18,44.5,🟠 ZAYIF / BEKLE,44.5,0.0,60.0,-3.2692307692307687,-8.076923076923082,-9.653848501352158
RAYSG,2025-09-25,51.0,🟠 ZAYIF / BEKLE,51.0,0.0,60.0,-4.970178926441349,-6.083500219386806,0.994035785288272
RAYSG,2025-10-02,44.9,🟠 ZAYIF / BEKLE,45.85,7.9,57.2,-1.1715493940409272,-1.7154837253203437,10.251046025104603
RAYSG,2025-10-09,45.4,🟠 ZAYIF / BEKLE,45.4,0.0,60.0,-0.550382332156707,7.5359878415486525,7.5359878415486525
RAYSG,2025-10-16,44.7,🟠 ZAYIF / BEKLE,44.7,0.0,50.0,8.131122434993587,12.175396699294527,2.894850246251779
RAYSG,2025-10-23,45.2,🟠 ZAYIF / BEKLE,46.400000000000006,10.0,46.5,3.740157480314954,0.0,-4.921259842519687
RAYSG,2025-10-31,50.9,🟠 ZAYIF / BEKLE,53.3,20.0,43.0,-3.6053130929791233,-8.273245939946039,-10.967739619159156
RAYSG,2025-11-07,44.3,🟠 ZAYIF / BEKLE,46.699999999999996,20.0,43.0,-4.84252088651882,-4.921259842519687,-7.0866141732283445
RAYSG,2025-11-14,37.3,🔴 UZAK DUR / SAT,37.3,0.0,50.0,-0.08274594570434335,-2.937522107725532,-4.095984286919274
RAYSG,2025-11-21,41.0,🟠 ZAYIF / BEKLE,41.0,0.0,50.0,-2.857140329807195,-2.2774327122153215,-5.672876583123054
RAYSG,2025-11-28,35.1,🔴 UZAK DUR / SAT,37.5,20.0,43.0,0.5967578261130368,-1.193522156398552,-6.90537586767287
RAYSG,2025-12-05,36.1,🔴 UZAK DUR / SAT,38.5,20.0,55.0,-1.7796597238314393,-3.474574978068723,-7.203389830508478
RAYSG,2025-12-12,38.5,🔴 UZAK DUR / SAT,38.5,0.0,62.0,-1.7256255165392975,-5.780849430050006,-6.600518917310594
RAYSG,2025-12-19,41.0,🟠 ZAYIF / BEKLE,41.0,0.0,50.0,-4.126430653794899,-3.863039040328009,-2.1949077844673925
RAYSG,2025-12-26,30.6,🔴 UZAK DUR / SAT,30.6,0.0,50.0,0.27472807705297697,-0.8699605996257076,4.075095880951252
RAYSG,2026-01-05,29.8,🔴 UZAK DUR / SAT,31.1,10.9,46.2,-1.1415525114155223,1.7351612108483128,1.963471713131426
RAYSG,2026-01-12,33.8,🔴 UZAK DUR / SAT,33.8,0.0,50.0,2.90993212552324,4.988454065477055,4.387990762124705
RAYSG,2026-01-19,40.4,🟠 ZAYIF / BEKLE,40.4,0.0,50.0,2.0197486258358044,0.2244165139817511,4.353679001516353
RAYSG,2026-01-26,40.4,🟠 ZAYIF / BEKLE,40.4,0.0,50.0,-1.759788801713813,-0.5719327031692978,1.8037794939197438
RAYSG,2026-02-02,41.9,🟠 ZAYIF / BEKLE,41.9,0.0,50.0,1.2091343087068163,4.120016490151923,-7.389162460591425
RAYSG,2026-02-09,46.0,🟠 ZAYIF / BEKLE,46.0,0.0,62.0,2.8761061946902755,2.389377830302819,-14.247786260284157
RAYSG,2026-02-16,48.5,🟠 ZAYIF / BEKLE,48.5,0.0,62.0,-0.47312090473790036,-11.053762128276212,-14.322581957745296
RAYSG,2026-02-23,49.7,🟠 ZAYIF / BEKLE,49.7,0.0,50.0,-10.630938415552095,-16.248916091824416,-14.563525426589985
RAYSG,2026-03-02,32.8,🔴 UZAK DUR / SAT,32.8,0.0,50.0,-6.286266831798049,-3.675051253076389,-7.591874621158878
RAYSG,2026-03-09,30.3,🔴 UZAK DUR / SAT,32.7,20.0,43.0,2.786374515712575,2.0123807198510812,-3.3023782530922863
RAYSG,2026-03-16,31.6,🔴 UZAK DUR / SAT,34.0,20.0,43.0,-0.7530120597289636,-4.066260526515553,-0.6526119837720668
RAYSG,2026-03-24,34.3,🔴 UZAK DUR / SAT,36.699999999999996,20.0,43.0,-3.3383869229165586,-5.209915635180485,6.221549439364904
RAYSG,2026-03-31,30.1,🔴 UZAK DUR / SAT,30.1,0.0,50.0,-1.9361654049487642,3.558339914068509,4.657244171757591
RAYSG,2026-04-07,34.0,🔴 UZAK DUR / SAT,34.0,0.0,50.0,5.602988442891821,12.059768857836438,8.858061176183973
RAYSG,2026-04-14,37.0,🔴 UZAK DUR / SAT,37.0,0.0,50.0,6.114202363161647,1.0611451077729983,0.5558393822341356
RAYSG,2026-04-21,48.8,🟠 ZAYIF / BEKLE,48.8,0.0,50.0,-4.761904761904767,-2.857142857142858,-12.523810977027527
RAYSG,2026-04-29,37.9,🔴 UZAK DUR / SAT,37.9,0.0,50.0,2.0000000000000018,-0.5000000000000004,-6.349998474121099
RAYSG,2026-05-07,46.0,🟠 ZAYIF / BEKLE,46.0,0.0,50.0,-2.450980392156865,-9.950981888116573,-10.784313725490192
RAYSG,2026-05-14,35.1,🔴 UZAK DUR / SAT,35.1,0.0,50.0,-7.688443744601914,-5.879395451377989,-0.9547708022534573
RAYSG,2026-05-22,30.4,🔴 UZAK DUR / SAT,32.739999999999995,19.5,43.2,1.9597202848783635,-0.9254202376068443,7.78443292831783
RAYSG,2026-05-29,36.5,🔴 UZAK DUR / SAT,36.5,0.0,50.0,-2.8296865805673366,5.232249275003853,0.3737303453480223
RAYSG,2026-06-05,35.7,🔴 UZAK DUR / SAT,36.49,6.6,47.7,8.296706650283303,8.791208791208781,0.8791242327008897
RAYSG,2026-06-12,55.6,🟡 İZLE / TUT,55.6,0.0,50.0,0.45661789376694184,-4.616948666524323,-9.893454792567958
RAYSG,2026-06-19,52.5,🟡 İZLE / TUT,52.5,0.0,50.0,-5.05050505050505,-7.27272419014362,-13.585855503274935
RAYSG,2026-06-26,37.8,🔴 UZAK DUR / SAT,37.8,0.0,50.0,-2.34042228536403,-5.531911647066156,-9.840425531914898
RAYSG,2026-07-03,35.0,🔴 UZAK DUR / SAT,35.0,0.0,50.0,-3.2679737475701076,-6.808278640771048,-11.220046524345495
RAYSG,2026-07-10,34.2,🔴 UZAK DUR / SAT,36.6,20.0,43.0,-3.659909784131099,-4.5608140907351435,-10.304055418270375
REEDR,2025-04-10,42.2,🟠 ZAYIF / BEKLE,44.330000000000005,17.7,43.8,-2.1880101655189055,-4.619122267228503,-4.051863807271849
REEDR,2025-04-17,36.7,🔴 UZAK DUR / SAT,38.260000000000005,13.0,45.5,-2.4854949846369156,-7.622204635916052,2.651206765446368
REEDR,2025-04-25,40.0,🟠 ZAYIF / BEKLE,40.0,0.0,50.0,-5.26763649209917,0.5947297544754537,-1.1894676115361325
REEDR,2025-05-05,40.0,🟠 ZAYIF / BEKLE,40.0,0.0,50.0,6.188345808648288,11.121083114045248,7.713010222191574
REEDR,2025-05-12,47.3,🟠 ZAYIF / BEKLE,47.3,0.0,50.0,4.645271821340713,-1.7736489479780349,-11.317568710461579
REEDR,2025-05-20,50.0,🟠 ZAYIF / BEKLE,51.2,10.0,46.5,-6.133980692675422,-3.0669903463377057,-25.504444822630056
REEDR,2025-05-27,45.2,🟠 ZAYIF / BEKLE,45.2,0.0,50.0,3.267412817727089,-9.716251963211953,-22.613930254181668
REEDR,2025-06-03,54.2,🟡 İZLE / TUT,54.2,0.0,50.0,-12.572857619524136,-23.147382461826428,-20.73272043018096
REEDR,2025-06-12,31.5,🔴 UZAK DUR / SAT,33.32,15.2,44.7,-12.095242454892109,-14.28571428571429,-9.428569248744424
REEDR,2025-06-19,30.5,🔴 UZAK DUR / SAT,32.9,20.0,43.0,-2.491869486925258,3.1419385689057,-1.0834174729675183
REEDR,2025-06-26,32.0,🔴 UZAK DUR / SAT,34.4,20.0,43.0,5.7777828640408035,5.66666920979817,3.6666658189561607
REEDR,2025-07-03,35.0,🔴 UZAK DUR / SAT,37.4,20.0,43.0,-0.10504441597668501,-4.096642064808975,8.508397342374273
REEDR,2025-07-10,40.4,🟠 ZAYIF / BEKLE,40.4,0.0,50.0,-3.995795008362446,-1.892747642940329,7.045216195254733
REEDR,2025-07-18,35.9,🔴 UZAK DUR / SAT,35.9,0.0,50.0,2.1905783872751217,13.143480769152438,12.705365091697395
REEDR,2025-07-25,40.4,🟠 ZAYIF / BEKLE,40.4,0.0,50.0,10.718113699649212,9.11040073333773,13.397642124561514
REEDR,2025-08-01,43.6,🟠 ZAYIF / BEKLE,45.29,14.1,45.1,-1.4520776344445374,-0.3872213179908379,-0.5808273609440362
REEDR,2025-08-08,46.0,🟠 ZAYIF / BEKLE,46.0,0.0,50.0,1.0805466933170749,3.9292692194410117,0.9823126208018618
REEDR,2025-08-15,46.3,🟠 ZAYIF / BEKLE,46.3,0.0,50.0,2.818269804937912,-0.19435864104467848,-2.9154537594462626
REEDR,2025-08-22,49.5,🟠 ZAYIF / BEKLE,49.5,0.0,50.0,-2.930051684100521,-2.8355405755974394,3.4026432823559327
REEDR,2025-08-29,41.2,🟠 ZAYIF / BEKLE,41.2,0.0,50.0,0.09736392173147479,-2.7263941009256665,6.913330602005252
REEDR,2025-09-05,45.3,🟠 ZAYIF / BEKLE,45.3,0.0,60.0,-2.8210113753496135,6.420232145486171,3.5019515535290147
REEDR,2025-09-12,47.8,🟠 ZAYIF / BEKLE,47.8,0.0,60.0,9.509507818124852,9.909907845847288,2.2022049256181786
REEDR,2025-09-19,54.8,🟡 İZLE / TUT,54.8,0.0,75.0,0.3656303783114545,-2.7422234786780075,-10.511879914441291
REEDR,2025-09-26,54.8,🟡 İZLE / TUT,54.8,0.0,60.0,-3.096531995340368,-7.012746231249178,-8.37886303255938
REEDR,2025-10-03,48.6,🟠 ZAYIF / BEKLE,51.0,20.0,53.0,-4.0413561212489295,-7.988725131979468,-2.819550573822416
REEDR,2025-10-10,50.5,🟠 ZAYIF / BEKLE,50.5,0.0,60.0,-4.11361483569761,-1.4691441524959825,-3.0362430799066087
REEDR,2025-10-17,43.6,🟠 ZAYIF / BEKLE,43.6,0.0,60.0,2.757920927637736,5.617979498242609,3.166500723438448
REEDR,2025-10-24,41.9,🟠 ZAYIF / BEKLE,41.9,0.0,60.0,2.7832974283499956,-1.590465153206444,-21.371774180169545
REEDR,2025-11-03,46.6,🟠 ZAYIF / BEKLE,46.6,0.0,50.0,-4.255324251107428,-2.321080924337293,-28.239845582237532
REEDR,2025-11-10,43.6,🟠 ZAYIF / BEKLE,43.6,0.0,50.0,2.020209804504458,-20.101008563610367,-25.656561443311954
REEDR,2025-11-17,51.1,🟠 ZAYIF / BEKLE,51.1,0.0,50.0,-21.683172785573046,-26.534655484694092,-28.415844098994036
REEDR,2025-11-24,29.3,🔴 UZAK DUR / SAT,31.7,20.0,43.0,-6.1946874914097005,-6.953220284544592,-12.389381011102163
REEDR,2025-12-01,27.4,🔴 UZAK DUR / SAT,29.799999999999997,20.0,43.0,-0.8086245574475681,-2.5606476451056626,-10.78167361872101
REEDR,2025-12-08,29.2,🔴 UZAK DUR / SAT,31.599999999999998,20.0,43.0,-1.7663058706881118,-5.842395344773665,-8.695656680880425
REEDR,2025-12-15,29.9,🔴 UZAK DUR / SAT,32.3,20.0,43.0,-4.149380220517729,-8.43706959758176,-2.21299926680516
REEDR,2025-12-22,32.8,🔴 UZAK DUR / SAT,32.8,0.0,50.0,-4.473303758419567,-3.0303036558273266,2.308807044914829
REEDR,2025-12-29,31.1,🔴 UZAK DUR / SAT,31.1,0.0,50.0,1.5105726036447331,6.797587520868831,8.157099262659928
REEDR,2026-01-06,32.8,🔴 UZAK DUR / SAT,32.8,0.0,50.0,5.208339172578236,5.505957945657736,2.6785760535068093
REEDR,2026-01-13,35.8,🔴 UZAK DUR / SAT,35.8,0.0,50.0,0.282885154751189,1.2729798241233103,-3.5360678066469253
REEDR,2026-01-20,37.3,🔴 UZAK DUR / SAT,37.3,0.0,50.0,0.9873017393189798,-2.6798314969162296,0.4231273952827852
REEDR,2026-01-27,38.8,🔴 UZAK DUR / SAT,38.8,0.0,50.0,-3.631281530524766,-4.748598924532388,-7.402231065168985
REEDR,2026-02-03,36.9,🔴 UZAK DUR / SAT,36.9,0.0,50.0,-1.1594191681209676,3.1884027123326497,-15.07246300693923
REEDR,2026-02-10,34.1,🔴 UZAK DUR / SAT,34.1,0.0,50.0,4.398822673704195,-2.7859245225528184,-6.451613579846482
REEDR,2026-02-17,47.7,🟠 ZAYIF / BEKLE,47.7,0.0,62.0,-6.882019367893399,-17.696626015405325,3.7921346245262333
REEDR,2026-02-24,36.5,🔴 UZAK DUR / SAT,36.5,0.0,62.0,-11.613875831606146,-3.770738999769707,15.987932495969904
REEDR,2026-03-03,36.3,🔴 UZAK DUR / SAT,36.3,0.0,50.0,8.87371960885357,26.109209865386273,32.252556713716494
REEDR,2026-03-10,36.6,🔴 UZAK DUR / SAT,36.6,0.0,50.0,15.830716832725077,20.532914095321097,16.61441886780326
REEDR,2026-03-17,52.6,🟡 İZLE / TUT,55.550000000000004,24.6,41.4,4.059542573138519,4.871449797273231,5.006770894194856
REEDR,2026-03-25,54.8,🟡 İZLE / TUT,58.309999999999995,29.3,54.7,0.7802333203262402,-3.2509752683976156,4.681406122700671
REEDR,2026-04-01,48.6,🟠 ZAYIF / BEKLE,51.6,25.0,39.2,-3.999999261671494,0.12903521137852536,-1.6774208314957129
REEDR,2026-04-08,42.7,🟠 ZAYIF / BEKLE,44.370000000000005,13.9,43.1,4.30107754301452,8.198926462673928,5.645162272362336
REEDR,2026-04-15,46.6,🟠 ZAYIF / BEKLE,46.76,1.4,59.5,3.737112800250708,-1.8041280823895889,-3.2216493895132703
REEDR,2026-04-22,55.5,🟡 İZLE / TUT,56.02,4.3,58.5,-5.341618571272699,-2.3602491020949246,-11.18012514339174
REEDR,2026-04-30,51.8,🟠 ZAYIF / BEKLE,51.8,0.0,60.0,3.149609600521841,-1.443565069937991,-5.643042451398594
REEDR,2026-05-08,52.3,🟡 İZLE / TUT,53.01,5.9,57.9,-4.4529249196853975,-9.03307921229658,-5.470741703200421
REEDR,2026-05-15,51.8,🟠 ZAYIF / BEKLE,51.8,0.0,60.0,-4.793610153697758,-4.260987508771641,-1.8641856066041518
REEDR,2026-05-25,46.6,🟠 ZAYIF / BEKLE,46.79,1.6,59.4,0.5594400184546044,3.9160801291821867,-1.8181833945029813
REEDR,2026-06-01,51.8,🟠 ZAYIF / BEKLE,51.8,0.0,60.0,3.337966192046804,2.5034746440350863,-8.762171202046776
REEDR,2026-06-08,55.1,🟡 İZLE / TUT,55.1,0.0,60.0,-0.807536260642916,-5.518167656590467,-12.651414252194492
REEDR,2026-06-15,55.1,🟡 İZLE / TUT,55.1,0.0,50.0,-4.74898114066955,-10.990501429541,-9.90502076538512
REEDR,2026-06-22,44.0,🟠 ZAYIF / BEKLE,44.0,0.0,50.0,-6.552707113914568,-7.549860559093602,-1.9943000978059566
REEDR,2026-06-29,37.8,🔴 UZAK DUR / SAT,37.8,0.0,50.0,-1.0670757968286981,1.2195110427418276,1.9817090788850855
REEDR,2026-07-06,32.5,🔴 UZAK DUR / SAT,32.5,0.0,50.0,2.3112496249223735,6.0092504942501845,-1.5408306341949118
REEDR,2026-07-13,30.4,🔴 UZAK DUR / SAT,32.8,20.0,43.0,3.6144616382703276,0.7530149358470961,-10.39156733576353
RGYAS,2025-05-16,65.4,🟢 AL,68.83000000000001,28.5,55.0,-3.0660329992986735,-5.817606676235709,-0.5503159488601361
RGYAS,2025-05-26,68.1,🟢 AL,69.24,9.5,46.7,-2.8386062822716496,10.948905474994163,6.812638803336779
RGYAS,2025-06-02,62.2,🟢 AL,63.510000000000005,10.9,46.2,14.190319045155997,5.592649052003362,15.525865297256214
RGYAS,2025-06-11,73.6,🟢 GÜÇLÜ AL,77.25999999999999,30.5,54.3,-7.529245968524478,-3.7280824483569397,0.3654956243878793
RGYAS,2025-06-18,68.3,🟢 AL,68.3,0.0,68.0,4.110665647728662,9.40710961836071,5.691699344307777
RGYAS,2025-06-25,72.5,🟢 GÜÇLÜ AL,72.5,0.0,50.0,5.087321205449991,4.2520998613629235,5.163255745867867
RGYAS,2025-07-02,73.1,🟢 GÜÇLÜ AL,75.78,22.4,57.2,-0.794787929225238,-3.39594957495285,-1.0115523290964545
RGYAS,2025-07-09,71.8,🟢 AL,71.8,0.0,50.0,-2.6220009931251287,0.8739928363233229,-2.1121727754429886
RGYAS,2025-07-17,64.0,🟢 AL,64.0,0.0,68.0,3.590126994909437,2.468216638293441,4.712048896307319
RGYAS,2025-07-24,68.0,🟢 AL,68.0,0.0,68.0,-1.0830282664593405,-2.9602928641990323,0.3610094221531135
RGYAS,2025-07-31,62.8,🟢 AL,62.8,0.0,68.0,-1.8978185086342858,2.189783653534705,5.255474008466021
RGYAS,2025-08-07,58.5,🟡 İZLE / TUT,58.5,0.0,68.0,4.166678151319947,3.422621918782376,5.729176715738293
RGYAS,2025-08-14,68.3,🟢 AL,68.3,0.0,68.0,-0.7142939044832652,2.99999691292554,0.7142828792173317
RGYAS,2025-08-21,61.9,🟡 İZLE / TUT,61.9,0.0,68.0,3.7410126426814294,2.230222705789897,2.949644370102944
RGYAS,2025-08-28,63.9,🟢 AL,63.9,0.0,95.0,-1.4563092246797305,-2.219139905062828,-1.6643549287971182
RGYAS,2025-09-04,64.4,🟢 AL,64.4,0.0,80.0,-0.7741040287625789,0.7037269853001238,9.007729308970003
RGYAS,2025-09-11,59.9,🟡 İZLE / TUT,59.9,0.0,80.0,1.4893602114624205,0.5673758399415307,6.950351302515578
RGYAS,2025-09-18,58.8,🟡 İZLE / TUT,58.8,0.0,80.0,-0.9084542158900644,8.245973185165267,3.5639424078297344
RGYAS,2025-09-25,56.0,🟡 İZLE / TUT,56.0,0.0,80.0,9.238353613939987,6.346964320450099,4.442883732564851
RGYAS,2025-10-02,66.3,🟢 AL,69.89999999999999,30.0,54.5,-2.6468627527181265,-4.325362541963984,0.6455852737163204
RGYAS,2025-10-09,71.0,🟢 AL,71.0,0.0,80.0,-1.7241352838813895,-1.7904418805484323,6.564987680873036
RGYAS,2025-10-16,68.3,🟢 AL,68.3,0.0,80.0,-0.06746986847542269,5.195679803710385,3.913627319901636
RGYAS,2025-10-23,62.9,🟢 AL,65.3,20.0,73.0,5.266703109847004,8.50775598772049,13.234294040185123
RGYAS,2025-10-31,70.3,🟢 AL,71.5,10.0,91.5,3.078896538149767,-1.2187311172863646,-8.980119853345148
RGYAS,2025-11-07,70.1,🟢 AL,71.3,10.0,73.5,-4.16926044008007,4.3559448902431575,-12.818909263730783
RGYAS,2025-11-14,69.8,🟢 AL,69.8,0.0,80.0,8.896107208890625,-7.857146221996947,-8.571423130387911
RGYAS,2025-11-21,70.9,🟢 AL,73.31,20.1,58.0,-15.384621048712543,-16.457954716463618,-16.757890609503935
RGYAS,2025-11-28,50.4,🟠 ZAYIF / BEKLE,50.4,0.0,50.0,-1.2684853286173636,-0.7751842699726286,-2.0506856775938775
RGYAS,2025-12-05,42.6,🟠 ZAYIF / BEKLE,42.7,0.8,49.7,0.49963890484880924,-0.359023880756526,-1.947501006714547
RGYAS,2025-12-12,46.5,🟠 ZAYIF / BEKLE,46.5,0.0,50.0,-0.8543939012739088,-1.285466138926028,1.1572582700652978
RGYAS,2025-12-19,45.4,🟠 ZAYIF / BEKLE,45.96,4.7,48.4,-0.4347870315330571,-1.5942006871320191,9.420289855072461
RGYAS,2025-12-26,41.2,🟠 ZAYIF / BEKLE,43.6,20.0,43.0,-1.1644766490542802,2.4745337018245994,14.99272708777224
RGYAS,2026-01-05,38.8,🔴 UZAK DUR / SAT,41.199999999999996,20.0,43.0,3.6818850424431337,11.192928281782866,16.20029418674982
RGYAS,2026-01-12,44.5,🟠 ZAYIF / BEKLE,44.5,0.0,50.0,7.244315857360228,12.21590665869481,11.150565772694554
RGYAS,2026-01-19,45.8,🟠 ZAYIF / BEKLE,48.199999999999996,20.0,61.0,4.635761589403975,4.503313279309817,8.940397350993369
RGYAS,2026-01-26,59.9,🟡 İZLE / TUT,61.97,17.2,44.0,-0.126580346988725,-0.9493670886076,2.4050652226315306
RGYAS,2026-02-02,61.3,🟡 İZLE / TUT,63.699999999999996,20.0,43.0,-0.8238295479192193,4.245878845797368,3.168567746072859
RGYAS,2026-02-09,55.1,🟡 İZLE / TUT,57.5,20.0,43.0,5.111821086261981,3.386583419653544,-1.7252376666084257
RGYAS,2026-02-16,64.9,🟢 AL,67.62,22.7,42.1,-1.6413355308463107,-1.0334327952840061,-3.768995105314399
RGYAS,2026-02-23,60.3,🟡 İZLE / TUT,60.65,2.9,49.0,0.618046959912677,-4.944375679301382,-5.562422639214049
RGYAS,2026-03-02,61.4,🟡 İZLE / TUT,63.8,20.0,61.0,-5.5282554246259386,-2.7641277123129693,-3.378378315049191
RGYAS,2026-03-09,62.8,🟢 AL,62.8,0.0,68.0,2.925877705272617,-0.650195045616142,8.972693613740535
RGYAS,2026-03-16,50.9,🟠 ZAYIF / BEKLE,53.3,20.0,61.0,-3.4744155994752,-0.6317119271773142,14.529374325078127
RGYAS,2026-03-24,49.4,🟠 ZAYIF / BEKLE,49.4,0.0,50.0,2.945026119191718,9.685865678120841,23.75654602537014
RGYAS,2026-03-31,49.0,🟠 ZAYIF / BEKLE,49.0,0.0,50.0,6.547999270139049,15.257469506916067,17.355373504204596
RGYAS,2026-04-07,72.9,🟢 GÜÇLÜ AL,74.16000000000001,10.5,76.3,8.174222225135598,12.828161824004258,13.663480347572632
RGYAS,2026-04-14,67.2,🟢 AL,69.95,22.9,57.0,4.302263055964239,1.820189187098764,12.520682055235133
RGYAS,2026-04-21,71.6,🟢 AL,75.55999999999999,33.0,53.5,-2.3796932071681987,0.7403457701201877,1.5335768391762317
RGYAS,2026-04-29,73.4,🟢 GÜÇLÜ AL,74.27000000000001,7.3,47.4,3.196096262952408,10.509205446941161,4.117004655170398
RGYAS,2026-05-07,69.8,🟢 AL,70.28,4.0,63.6,7.086614173228356,0.7874015748031482,2.5196866413426777
RGYAS,2026-05-14,75.3,🟢 GÜÇLÜ AL,78.28999999999999,24.9,56.3,-5.882352941176472,-5.784315221449909,0.7352941176470562
RGYAS,2026-05-22,69.3,🟢 AL,69.3,0.0,50.0,0.10416507720947266,1.7187515894572014,4.166666666666674
RGYAS,2026-05-29,66.8,🟢 AL,66.8,0.0,68.0,1.6129064270226978,6.919876827750104,-0.052024373732684204
RGYAS,2026-06-05,68.3,🟢 AL,68.3,0.0,68.0,5.222732610781899,2.40655241925245,-1.7409160789272349
RGYAS,2026-06-12,72.8,🟢 GÜÇLÜ AL,74.0,10.0,61.5,-2.676399026763987,-6.520678295126214,-3.6982998070635653
RGYAS,2026-06-19,68.3,🟢 AL,68.3,0.0,68.0,-3.949996948242185,-4.050003051757811,3.1500015258788983
RGYAS,2026-06-26,61.8,🟡 İZLE / TUT,61.8,0.0,50.0,-0.10411879264775603,3.0192543512171266,4.685059715797313
RGYAS,2026-07-03,56.9,🟡 İZLE / TUT,56.9,0.0,50.0,3.126628551763555,7.503913295089082,3.178742208197316
RGYAS,2026-07-10,69.0,🟢 AL,69.0,0.0,80.0,4.244572720738549,1.6169844900071562,0.7074326419664878
RNPOL,2022-12-15,59.5,🟡 İZLE / TUT,60.31,6.7,47.7,9.70873898773954,-5.648721056895023,-20.829655609312546
RNPOL,2022-12-22,65.0,🟢 AL,66.78,14.9,44.8,-13.998392640672709,-20.796462850435027,-23.531778913286992
RNPOL,2022-12-29,60.0,🟡 İZLE / TUT,60.0,0.0,68.0,-7.904585063577918,-16.089802621087756,-16.183346785731732
RNPOL,2023-01-05,50.4,🟠 ZAYIF / BEKLE,50.4,0.0,50.0,-8.887757944475839,-3.453527659612854,-20.771967641670308
RNPOL,2023-01-12,46.8,🟠 ZAYIF / BEKLE,46.8,0.0,50.0,5.964325059141173,-0.1114812830454448,-12.709032389376073
RNPOL,2023-01-19,42.4,🟠 ZAYIF / BEKLE,42.4,0.0,50.0,-5.733822528285392,-17.937931404680473,-15.307733039421711
RNPOL,2023-01-26,42.4,🟠 ZAYIF / BEKLE,42.4,0.0,50.0,-12.94643445159005,-12.61161069174248,-7.198664270595501
RNPOL,2023-02-02,32.2,🔴 UZAK DUR / SAT,32.2,0.0,50.0,0.38461808857372937,3.2051329076644652,9.29487855476765
