mom_12_1,mom_6_1,son_1ay,mom_12,ma200_ustunde,ma50_ustunde,volatilite,hacim_mtl,fiyat,sembol,tarih,ileri_getiri,endeks_getiri
7.905494211984387,7.094333414108811,21.212135944311903,30.794554335612133,1,1,35.235354024242,16.454979083312512,33.28840255737305,ADEL,2022-09-05,-5.125341565865704,2.965702144667315
31.901864832993954,26.656870002955845,-5.125341565865704,25.14144372855651,1,1,40.656830357144926,13.506926509042072,31.582258224487305,ADEL,2022-10-04,75.26088435100944,17.753035835557363
37.36064176297336,33.32061443011236,75.26088435100944,140.73947550400908,1,1,53.806431363166595,22.96351657955761,55.35134506225586,ADEL,2022-11-02,37.74081543495831,23.927407006445577
92.59156762186491,136.94988338279308,37.74081543495831,165.27719570132584,1,1,59.31768576095976,11.638872047633935,76.24139404296875,ADEL,2022-12-01,43.03876510140186,9.175221051920634
138.6048707750512,226.64727768384734,43.03876510140186,241.29746062842895,1,1,63.72004330169603,39.160060868545536,109.05474853515625,ADEL,2022-12-30,8.888896506679988,-7.494738443054205
278.6842004522002,297.09802782015106,8.888896506679988,312.3450471175449,1,1,70.69998331436689,36.86247946398277,118.7485122680664,ADEL,2023-01-30,-2.938776795170839,5.808127818592923
363.071250370221,256.7263765913718,-2.938776795170839,349.4626199192335,1,1,80.72961638480459,13.860533904684067,115.25875854492188,ADEL,2023-03-06,-15.93776899432562,-7.570043603533739
338.5405269167194,264.9478062197465,-15.93776899432562,268.6469507902343,1,0,79.70732579459184,12.649846967258071,96.88908386230469,ADEL,2023-04-04,4.952483754015735,-11.7032250088
309.0053377525013,75.04377491338228,4.952483754015735,329.2612606577511,1,0,74.35701146694298,14.944186396250915,101.6875,ADEL,2023-05-05,34.41371437077443,22.450462065575707
335.30724030983066,33.375709188489026,34.41371437077443,485.1126306253565,1,1,74.97472221367676,22.23312066145401,136.68194580078125,ADEL,2023-06-06,73.90071970266996,16.35986579804667
485.5977066630492,25.333328109705143,73.90071970266996,918.3586264493729,1,1,77.50228774856431,78.80166433967361,237.69088745117188,ADEL,2023-07-10,40.45677976492732,18.209364780129377
765.4972287360251,100.16325502638841,40.45677976492732,1115.6495364373081,1,1,74.85512437003376,113.77675342031097,333.85296630859375,ADEL,2023-08-08,85.07548748621305,12.486178455287366
902.9107456664324,189.65518154394766,85.07548748621305,1756.141951593764,1,1,77.99050158304847,375.8863840079605,617.8800048828125,ADEL,2023-09-07,-6.185049883704464,1.5255992204044055
1856.4148975380717,537.7189052183851,-6.185049883704464,1735.4096601931165,1,1,81.68483077707026,239.32994185441132,579.663818359375,ADEL,2023-10-06,-23.983949184244814,-7.0514727021605434
947.2443220799856,470.0443204517517,-23.983949184244814,696.0737760374329,1,0,86.06107664769162,61.88450374009552,440.6375427246094,ADEL,2023-11-06,13.641358696363582,2.4072119545881066
477.95053232666663,222.3816723877008,13.641358696363582,556.7908375288898,1,1,83.8417081400466,40.41360121519013,500.7464904785156,ADEL,2023-12-05,-93.81765373973829,-6.3246195020115525
359.16981810020746,110.67130332515691,-93.81765373973829,-71.61253192243136,0,0,153.73247387488956,91.55492648993548,30.957881927490234,ADEL,2024-01-04,46.61920888165656,14.81094478312972
